External ID,Name,Status,Last SO Create Date,Agency Region,County/Ward,Shipping Address,Phone,Day of Week,Monthly Options,Starting Time,Ending Time,By Appointment Only,Food Pantry Requirements,Date of Last Verification,Distribution Models,Food Format ,Additional Note on Hours of Operations,Latitude,Longitude
22739-PART-01,University of District of Columbia : University of District of Columbia,Active,1/30/2025,DC,DC Ward 3,4250 Connecticut Ave NW Washington DC DC 20008,(202) 603-5090,Thursday,Every week,10:00 AM,7:00 PM,No,ID,1/30/2025,Walk up,Loose groceries,Student ID Required for Entry,38.9444744,-77.064239
22739-PART-01,University of District of Columbia : University of District of Columbia,Active,1/30/2025,DC,DC Ward 3,4250 Connecticut Ave NW Washington DC DC 20008,(202) 603-5090,Friday,Every week,11:00 AM,2:00 PM,No,ID,1/30/2025,Walk up,Loose groceries,Student ID Required for Entry,38.9444744,-77.064239
22702-PART-01,American University : American University,Active,2/11/2025,DC,DC Ward 3,4400 Massachusetts Ave Washington  DC 20016,(305) 766-5993,Monday,Every week,12:00 PM,7:00 PM,No,ID,8/28/2024,Walk up,Loose groceries,,38.9377511,-77.0894676
22702-PART-01,American University : American University,Active,2/11/2025,DC,DC Ward 3,4400 Massachusetts Ave Washington  DC 20016,(305) 766-5993,Wednesday,Every week,12:00 PM,7:00 PM,No,ID,8/28/2024,Walk up,Loose groceries,,38.9377511,-77.0894676
22702-PART-01,American University : American University,Active,2/11/2025,DC,DC Ward 3,4400 Massachusetts Ave Washington  DC 20016,(305) 766-5993,Friday,Every week,11:00 AM,4:00 PM,No,ID,8/28/2024,Walk up,Loose groceries,,38.9377511,-77.0894676
19227-PART-01,"Crowder Owen's Calvary Food Bank : Crowder Owens Calvary Food Bank (The Bishop Alfred A. Owens, Jr. Family Life CC)",Active,2/24/2025,DC,DC Ward 5,600 W Street NE Washington DC 20002,(202) 529-2299,Tuesday,Every week,12:00 PM,2:00 PM,No,,10/7/2024,Walk up,Loose groceries,,38.9198306,-76.9981466
19240-PART-01,Rising Hope Mission Church : Rising Hope Methodist Mission Church,Active,2/21/2025,VA,VA Fairfax County,8220 Russell Road Alexandria VA 22309,(719) 310-3277,Thursday,Every week,1:30 PM,4:30 PM,Yes,Zip Code,9/24/2024,Walk up,Loose groceries,,38.7340283,-77.1015962
19240-PART-01,Rising Hope Mission Church : Rising Hope Methodist Mission Church,Active,2/21/2025,VA,VA Fairfax County,8220 Russell Road Alexandria VA 22309,(719) 310-3277,Wednesday,Every week,1:30 PM,4:30 PM,Yes,Zip Code,9/24/2024,Walk up,Loose groceries,,38.7340283,-77.1015962
19240-PART-01,Rising Hope Mission Church : Rising Hope Methodist Mission Church,Active,2/21/2025,VA,VA Fairfax County,8220 Russell Road Alexandria VA 22309,(719) 310-3277,Tuesday,Every week,1:30 PM,4:30 PM,Yes,Zip Code,9/24/2024,,Loose groceries,,38.7340283,-77.1015962
19261-PART-01,St. Anthony of Padua Catholic Church : St. Anthony of Padua Catholic Church,Active,2/11/2025,VA,VA Fairfax County,3305 Glen Carlyn Road Falls Church VA 22041,(571) 471-3194,Monday,Every week,10:00 AM,1:00 PM,No,Income,10/4/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.857235,-77.139388
19261-PART-01,St. Anthony of Padua Catholic Church : St. Anthony of Padua Catholic Church,Active,2/11/2025,VA,VA Fairfax County,3305 Glen Carlyn Road Falls Church VA 22041,(571) 471-3194,Wednesday,Every week,10:00 AM,1:00 PM,No,Income,10/4/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.857235,-77.139388
19276-PART-01,Womens Collective : The Women's Collective,Active,2/21/2025,DC,DC Ward 5,1818 New York Ave NE Washington DC 20020,(202) 483-7003,Wednesday,Every week,9:00 AM,5:00 PM,No,,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9176751,-76.9767498
19357-PART-01,Centreville United Methodist Church : Centreville UMC,Active,2/26/2025,VA,VA Fairfax County,6400 Old Centreville Rd Centreville VA 20121,(703) 830-2684,Thursday,4th of the Month,5:30 PM,6:30 PM,No,,9/26/2024,,,,38.8256818,-77.4397774
19357-PART-01,Centreville United Methodist Church : Centreville UMC,Active,2/26/2025,VA,VA Fairfax County,6400 Old Centreville Rd Centreville VA 20121,(703) 830-2684,Saturday,2nd of the Month,7:30 AM,9:30 AM,No,Income,9/26/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.8256818,-77.4397774
19724-PART-01,First Baptist Church of District Heights : First Baptist Church of District Heights,Active,2/17/2025,MD,MD Prince George's County,7234 Lansdale Street District Heights MD 20747,(301) 887-7380,Saturday,3rd of the Month,9:00 AM,12:00 PM,No,,10/2/2024,,,,38.859012,-76.8808998
19724-PART-01,First Baptist Church of District Heights : First Baptist Church of District Heights,Active,2/17/2025,MD,MD Prince George's County,7234 Lansdale Street District Heights MD 20747,(301) 887-7380,Tuesday,,9:00 AM,12:00 PM,No,,10/2/2024,,,,38.859012,-76.8808998
19724-PART-01,First Baptist Church of District Heights : First Baptist Church of District Heights,Active,2/17/2025,MD,MD Prince George's County,7234 Lansdale Street District Heights MD 20747,(301) 887-7380,Thursday,,9:00 AM,12:00 PM,No,,10/2/2024,,,,38.859012,-76.8808998
19727-PART-01,No Limits Outreach Ministries : No Limits Outreach Ministries,Active,2/25/2025,MD,MD Prince George's County,7721 Barlowe Rd Landover MD 20785,(202) 341-5159,Sunday,Every week,12:30 PM,1:30 PM,Yes,ID,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",Email Nolimitsfoodpantry@gmail.com for appointment,38.9181697,-76.8735737
19727-PART-01,No Limits Outreach Ministries : No Limits Outreach Ministries,Active,2/25/2025,MD,MD Prince George's County,7721 Barlowe Rd Landover MD 20785,(202) 341-5159,Friday,Every week,6:00 PM,7:30 PM,No,ID,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9181697,-76.8735737
19731-PART-01,"Ark of Grace Mission, Inc : Ark of Grace Mission, Inc",Active,2/5/2025,MD,MD Prince George's County,3311 Brightseat Road  Lanham MD 20706,(240) 535-7832,Friday,Every Other Week,12:00 PM,4:00 PM,No,,9/26/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9299248,-76.8592461
19857-PART-01,"Faith Village of Greater Laurel, Inc. : Faith Village of Greater Laurel, Inc.",Active,2/26/2025,MD,MD Prince George's County,13714 Briarwood Drive  Laurel MD 20708,,Saturday,2nd of the Month,10:00 AM,12:00 PM,No,Zip Code,10/25/2024,"Drive thru,Walk up",Pre-bagged or boxed groceries,,39.0799731,-76.8560858
19111-PART-01,Corinth Baptist Church Outreach Pro : Corinth Baptist Church Outreach Program,Active,11/19/2024,MD,MD Prince George's County,814 Cypress Tree Dr Capitol Heights MD 20743,(202) 486-3963,Saturday,Every week,10:00 AM,12:00 PM,No,Zip Code,11/15/2024,"Drive thru,Home Delivery,Walk up",Pre-bagged or boxed groceries,"All PG Residents Requesting Food, can call on other days besides Sat for food",38.901589,-76.905456
19143-PART-01,Woodbridge Workers : Woodbridge Workers,Active,2/26/2025,VA,VA Prince William County,13950 Jefferson Davis Highway Woodbridge VA 22193,(703) 969-0197,Wednesday,3rd of the Month,9:30 AM,10:30 AM,No,,10/8/2024,,,,38.650897,-77.258582
19143-PART-01,Woodbridge Workers : Woodbridge Workers,Active,2/26/2025,VA,VA Prince William County,13950 Jefferson Davis Highway Woodbridge VA 22193,(703) 969-0197,Saturday,Every week,11:30 AM,12:30 PM,No,,10/8/2024,Walk up,Loose groceries,,38.650897,-77.258582
19143-PART-01,Woodbridge Workers : Woodbridge Workers,Active,2/26/2025,VA,VA Prince William County,13950 Jefferson Davis Highway Woodbridge VA 22193,(703) 969-0197,Thursday,Every week,11:30 AM,12:30 PM,No,,10/8/2024,Walk up,Loose groceries,,38.650897,-77.258582
19143-PART-01,Woodbridge Workers : Woodbridge Workers,Active,2/26/2025,VA,VA Prince William County,13950 Jefferson Davis Highway Woodbridge VA 22193,(703) 969-0197,Friday,Every week,11:30 AM,12:30 PM,No,,10/8/2024,Walk up,Loose groceries,,38.650897,-77.258582
19623-PART-01,Iglesia De Dios Pentecostal Nuevo Renacer : Iglesia De Dios Pentecostal Nuevo Renacer,Active,2/18/2025,MD,MD Prince George's County,490 Victoria Court Millersville MD 21108,,Wednesday,Every week,10:30 AM,Until Food Runs Out,No,,9/13/2024,Walk up,Loose groceries,,39.115294,-76.62061
19624-PART-01,Calvary Pentecostal Ministries : Calvary Pentecostal Ministries,Active,11/13/2024,MD,MD Montgomery County,7910 Cessna Avenue Gaithersburg MD 20879,(301) 775-0404,Tuesday,3rd of the Month,7:00 PM,8:30 PM,No,,10/3/2024,"Home Delivery,Walk up","Loose groceries,Pre-bagged or boxed groceries",,39.17286,-77.162832
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Sunday,Every week,7:00 AM,10:00 PM,Yes,,9/23/2024,,Loose groceries,,39.012637,-77.016655
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Friday,Every week,7:30 AM,2:00 PM,Yes,Zip Code,9/23/2024,,,,39.012637,-77.016655
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Thursday,Every week,7:30 AM,10:00 PM,Yes,,9/23/2024,,,,39.012637,-77.016655
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Monday,Every week,7:00 AM,10:00 PM,Yes,Zip Code,9/23/2024,,Loose groceries,,39.012637,-77.016655
19601-PART-01,Silver Spring Christian Reformed Church : Silver Spring Christian Reformed Church,Active,2/24/2025,MD,MD Montgomery County,1501 Arcola Ave Silver Spring MD 20902,(301) 284-8401,Tuesday,1st of the Month,3:00 PM,5:00 PM,No,,10/3/2024,,,,39.044816,-77.031095
19630-PART-01,Messiah United Methodist Church : Messiah United Methodist Church,Active,2/22/2025,VA,VA Fairfax County,6215 Rolling Road  Springfield   VA 22152,(703) 927-7913,Wednesday,4th of the Month,6:00 PM,7:00 PM,No,,9/26/2024,,,Produce,38.7824141,-77.2348185
19647-PART-01,Kitchen of Purpose : Kitchen of Purpose,Active,11/26/2024,VA,VA Arlington County,918 S. Lincoln St Suite 2 Arlington VA 22204,(703) 574-1058,Thursday,Every week,3:00 PM,5:30 PM,No,,10/10/2024,Other,Prepared meals,,38.8613442,-77.0937086
19658-PART-01,Nourish Now : Nourish Now,Active,2/25/2025,MD,MD Montgomery County,397 EAST GUDE DR Rockville MD 20850,(240) 750-0747,Thursday,1st of the Month,1:00 PM,3:00 PM,No,ID,10/1/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries,Prepared meals",,39.1063748,-77.1516732
19658-PART-01,Nourish Now : Nourish Now,Active,2/25/2025,MD,MD Montgomery County,397 EAST GUDE DR Rockville MD 20850,(240) 750-0747,Wednesday,,12:30 PM,2:30 PM,No,ID,10/1/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries,Prepared meals",,39.1063748,-77.1516732
19658-PART-01,Nourish Now : Nourish Now,Active,2/25/2025,MD,MD Montgomery County,397 EAST GUDE DR Rockville MD 20850,(240) 750-0747,Monday,Every week,12:30 PM,2:30 PM,No,ID,10/1/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries,Prepared meals",,39.1063748,-77.1516732
19658-PART-01,Nourish Now : Nourish Now,Active,2/25/2025,MD,MD Montgomery County,397 EAST GUDE DR Rockville MD 20850,(240) 750-0747,Friday,Every week,1:30 PM,3:30 PM,Yes,ID,10/1/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries,Prepared meals",,39.1063748,-77.1516732
19658-PART-01,Nourish Now : Nourish Now,Active,2/25/2025,MD,MD Montgomery County,397 EAST GUDE DR Rockville MD 20850,(240) 750-0747,Tuesday,Every week,12:00 PM,2:00 PM,No,ID,10/1/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries,Prepared meals",,39.1063748,-77.1516732
19676-PART-01,Calvary Christian Church : Calvary Christian Church,Active,2/3/2025,VA,VA Fairfax County,9800 Old Keene Mill Road  Burke  VA 22015,(571) 212-3922,Thursday,Every week,8:00 AM,9:30 AM,No,,1/16/2025,,,CLOSURE Policy:  Closed when Fairfax  County Public Schools closed or delayed opening,38.7743653,-77.2835505
19691-PART-01,Muslim Community Center : Muslim Community Center,Active,2/18/2025,MD,MD Montgomery County,15200 New Hampshire Ave. Silver Spring MD 20905,(240) 784-0051,Saturday,2nd and 4th of the Month,9:00 AM,11:00 AM,No,Zip Code,10/3/2024,Drive thru,Pre-bagged or boxed groceries,provisions are available for emergency cases. some family may need assistance during the week,39.0917482,-77.0001486
19692-PART-01,Helping Hungry Kids of NOVA : Helping Hungry Kids of NOVA,Active,2/8/2025,VA,VA Fairfax County,1441 Wiehle Ave Reston VA 20190,(703) 477-0367,As Needed,Every week,10:00 AM,11:30 AM,Yes,,9/30/2024,,,We only distribute food to specific schools who distribute food bags to their sutdents,38.9712847,-77.3320477
19462-PART-01,Grace of God Ministry : Grace of God Ministry,Active,2/21/2025,MD,MD Prince George's County,3950 48th Street Bladensburg MD 20710,(240) 274-2829,Thursday,4th of the Month,3:00 PM,6:00 PM,No,,11/12/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.9381372,-76.9361727
19464-PART-01,Fountain of Restoration Church Inc : Fountain of Restoration Church,Active,2/8/2025,MD,MD Prince George's County,12304 Livingston Rd Fort Washington MD 20744,(202) 213-4628,Saturday,Every Other Week,12:00 PM,4:00 PM,No,,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",We recdntly moved to a new location in Fort Washington. Our hours of operation may need adjustment once we are fully settled.,38.720596,-76.9852035
19514-PART-01,Little Rock Bibleway Church : Gallaudet University Food Pantry,Active,2/13/2025,DC,DC Ward 5,800 Florida Ave. NE Room Ely 100 Washington DC 20002,(202) 651-5144,Monday,As Needed,9:00 AM,5:00 PM,No,"ID,Zip Code",10/31/2024,Walk up,"Pre-bagged or boxed groceries,Prepared meals",,38.904758,-76.994897
19514-PART-01,Little Rock Bibleway Church : Gallaudet University Food Pantry,Active,2/13/2025,DC,DC Ward 5,800 Florida Ave. NE Room Ely 100 Washington DC 20002,(202) 651-5144,Tuesday,As Needed,9:00 AM,5:00 PM,No,"ID,Zip Code",10/31/2024,Walk up,"Pre-bagged or boxed groceries,Prepared meals",,38.904758,-76.994897
19514-PART-01,Little Rock Bibleway Church : Gallaudet University Food Pantry,Active,2/13/2025,DC,DC Ward 5,800 Florida Ave. NE Room Ely 100 Washington DC 20002,(202) 651-5144,Wednesday,As Needed,9:00 AM,5:00 PM,No,"ID,Zip Code",10/31/2024,Walk up,"Pre-bagged or boxed groceries,Prepared meals",,38.904758,-76.994897
19514-PART-01,Little Rock Bibleway Church : Gallaudet University Food Pantry,Active,2/13/2025,DC,DC Ward 5,800 Florida Ave. NE Room Ely 100 Washington DC 20002,(202) 651-5144,Thursday,As Needed,9:00 AM,5:00 PM,No,"ID,Zip Code",10/31/2024,Walk up,"Pre-bagged or boxed groceries,Prepared meals",,38.904758,-76.994897
19514-PART-01,Little Rock Bibleway Church : Gallaudet University Food Pantry,Active,2/13/2025,DC,DC Ward 5,800 Florida Ave. NE Room Ely 100 Washington DC 20002,(202) 651-5144,Friday,As Needed,9:00 AM,5:00 PM,No,"ID,Zip Code",10/31/2024,Walk up,"Pre-bagged or boxed groceries,Prepared meals",,38.904758,-76.994897
19548-PART-01,"Laurel Advocacy & Referral Services, Inc. : Laurel Advocacy & Referral Services, Inc.",Active,2/21/2025,MD,MD Prince George's County,311 Laurel Ave Laurel MD 20707,(301) 776-0442,Thursday,Every week,9:00 AM,2:00 PM,No,Zip Code,10/30/2024,Walk up,Loose groceries,"Must reside in the following zip codes (20707, 20708, 20723, 20724). Be sure to bring the following documents: Valid photo ID for all adult household members (+18), birth certificate or passport for all children (0-17) and proof of Laurel address.",39.1016589,-76.8477781
19548-PART-01,"Laurel Advocacy & Referral Services, Inc. : Laurel Advocacy & Referral Services, Inc.",Active,2/21/2025,MD,MD Prince George's County,311 Laurel Ave Laurel MD 20707,(301) 776-0442,Wednesday,Every week,9:00 AM,2:00 PM,No,Zip Code,10/30/2024,Walk up,Loose groceries,"Must reside in the following zip codes (20707, 20708, 20723, 20724). Be sure to bring the following documents: Valid photo ID for all adult household members (+18), birth certificate or passport for all children (0-17) and proof of Laurel address.",39.1016589,-76.8477781
19548-PART-01,"Laurel Advocacy & Referral Services, Inc. : Laurel Advocacy & Referral Services, Inc.",Active,2/21/2025,MD,MD Prince George's County,311 Laurel Ave Laurel MD 20707,(301) 776-0442,Monday,Every week,9:00 AM,2:00 PM,Yes,Zip Code,10/30/2024,Walk up,Loose groceries,"Must reside in the following zip codes (20707, 20708, 20723, 20724). Be sure to bring the following documents: Valid photo ID for all adult household members (+18), birth certificate or passport for all children (0-17) and proof of Laurel address.",39.1016589,-76.8477781
19548-PART-01,"Laurel Advocacy & Referral Services, Inc. : Laurel Advocacy & Referral Services, Inc.",Active,2/21/2025,MD,MD Prince George's County,311 Laurel Ave Laurel MD 20707,(301) 776-0442,Tuesday,Every week,9:00 AM,2:00 PM,No,Zip Code,10/30/2024,Walk up,Loose groceries,"Must reside in the following zip codes (20707, 20708, 20723, 20724). Be sure to bring the following documents: Valid photo ID for all adult household members (+18), birth certificate or passport for all children (0-17) and proof of Laurel address.",39.1016589,-76.8477781
19548-PART-01,"Laurel Advocacy & Referral Services, Inc. : Laurel Advocacy & Referral Services, Inc.",Active,2/21/2025,MD,MD Prince George's County,311 Laurel Ave Laurel MD 20707,(301) 776-0442,Monday,Every week,5:00 PM,7:30 PM,Yes,Zip Code,10/30/2024,Walk up,Loose groceries,"Must reside in the following zip codes (20707, 20708, 20723, 20724). Be sure to bring the following documents: Valid photo ID for all adult household members (+18), birth certificate or passport for all children (0-17) and proof of Laurel address.",39.1016589,-76.8477781
19548-PART-01,"Laurel Advocacy & Referral Services, Inc. : Laurel Advocacy & Referral Services, Inc.",Active,2/21/2025,MD,MD Prince George's County,311 Laurel Ave Laurel MD 20707,(301) 776-0442,Friday,Every week,9:00 AM,2:00 PM,Yes,"ID,Zip Code",10/30/2024,,Loose groceries,"Must reside in the following zip codes (20707, 20708, 20723, 20724). Be sure to bring the following documents: Valid photo ID for all adult household members (+18), birth certificate or passport for all children (0-17) and proof of Laurel address.",39.1016589,-76.8477781
19471-PART-01,Community Outreach and Development CDC : Community Outreach and Development Center CDC,Active,2/26/2025,MD,MD Prince George's County,4719 Marlboro Pike Capitol Heights MD 20743,(301) 735-0121,Thursday,Every week,9:00 AM,5:00 PM,No,,10/9/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.873734,-76.9333452
19471-PART-01,Community Outreach and Development CDC : Community Outreach and Development Center CDC,Active,2/26/2025,MD,MD Prince George's County,4719 Marlboro Pike Capitol Heights MD 20743,(301) 735-0121,Monday,Every week,9:00 AM,5:00 PM,No,,10/10/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",,38.873734,-76.9333452
